date,prices,market_caps,total_volumes
2016-12-27,7.172,626352253.3784304,6649186.1155613605
2016-12-28,7.6129999999999995,665151773.2559114,13844753.339093078
2016-12-29,8.172,714246947.4367769,20692130.792193126
2016-12-30,8.154,712888825.7382647,7751538.43158162
2016-12-31,8.011,700638437.1090508,3754739.209030752
2017-01-01,8.065,705615194.8270631,7811699.12614274
2017-01-02,8.361,731817457.4649888,8192075.241699923
2017-01-03,9.627,842886495.3799952,24617090.479933955
2017-01-04,10.972,961038889.8439155,30283873.09261184
2017-01-05,10.115,886296492.9314206,31832239.059713636
2017-01-06,10.155,890067630.5937623,23015612.49187432
2017-01-07,9.824,861427362.560421,15178458.281250305
2017-01-08,10.268,900645822.1454092,9726315.158380691
2017-01-09,10.286,902556769.2719904,18147872.43406206
2017-01-10,10.524000000000001,923748369.397242,8483903.665315015
2017-01-11,9.662,848391822.1686144,15650725.63529802
2017-01-12,9.667,849172695.9853683,10113120.406065958
2017-01-13,9.651,848042631.0951145,7919565.412407908
2017-01-14,9.695,852254946.1784115,4879177.658292587
2017-01-15,9.786,860534322.7461399,4332221.110583241
2017-01-16,9.521,837562733.6341596,5886593.4906641105
2017-01-17,10.258,902735897.6068891,14660002.940091308
2017-01-18,10.126,891354114.8712552,8053530.980182525
2017-01-19,10.385,914555495.2617246,6357101.908723087
2017-01-20,10.55,929384722.9448366,7935034.033635709
2017-01-21,10.873,958152131.9422481,8840650.535766678
2017-01-22,10.745,947279384.7763175,5158451.375139222
2017-01-23,10.751,948113651.4735702,5620391.166760423
2017-01-24,10.399000000000001,917408215.3892527,5709572.008183221
2017-01-25,10.472,924140033.97176,5749423.917130453
2017-01-26,10.555,931851533.4501834,6557326.8506697165
2017-01-27,10.51,928178829.5799544,5497367.838993973
2017-01-28,10.555,932486646.1251798,5053699.38083557
2017-01-29,10.43,921810453.3952467,3291646.7339461427
2017-01-30,10.57,934513900.731524,5394044.15637189
2017-01-31,10.677,944300621.5689718,8686038.921618612
2017-02-01,10.701,946733901.535968,9511590.154111855
2017-02-02,10.81,956759156.4673628,6770261.660819854
2017-02-03,10.938,968360894.192527,8348606.141529283
2017-02-04,11.333,1003747585.8791431,10294011.746300206
2017-02-05,11.242,996031546.0667974,3675287.6308482876
2017-02-06,11.294,1000976621.5619533,4068555.061902807
2017-02-07,11.433,1013517743.3509269,4749524.532223364
2017-02-08,11.335,1005343885.9063299,6195998.7672163835
2017-02-09,10.915,968413072.7002903,13014114.532155838
2017-02-10,11.276,1000774841.3196372,8465560.862563102
2017-02-11,11.399000000000001,1012095683.2413529,5365544.876506018
2017-02-12,11.354,1008457060.9062703,4159375.2547445847
2017-02-13,11.282,1002404862.0123965,4407682.629750895
2017-02-14,12.972,1152983307.7665765,31343305.129852153
2017-02-15,12.935,1150065646.2625835,12601119.248384409
2017-02-16,12.836,1141695360.3501627,10436344.691817228
2017-02-17,12.703,1130310857.329892,7412007.524208957
2017-02-18,12.816,1140747285.3365533,5979769.378102808
2017-02-19,12.775,1137511955.6917048,5083526.063930682
2017-02-20,12.75,1135537849.161545,6982638.937362893
2017-02-21,12.736,1134283628.7370799,12724890.253553009
2017-02-22,12.6,1122185283.3355997,6874100.081802634
2017-02-23,13.155,1171602048.167043,8909149.88275321
2017-02-24,13.072,1165941515.2567716,13610109.543739341
2017-02-25,13.547,1208749236.7164543,12468242.903672196
2017-02-26,14.548,1298504264.2843328,13782004.348183315
2017-02-27,15.359,1371373069.7338753,20501520.187154144
2017-02-28,15.703,1402597198.622161,43441932.36968612
2017-03-01,17.168,1534004366.1496954,26801192.633228768
2017-03-02,18.994,1697730102.3249254,63520413.50856188
2017-03-03,19.586,1751276476.8602574,63619640.043579124
2017-03-04,18.639,1667171877.3033454,17012295.23543211
2017-03-05,19.247,1722225376.4707189,16685230.67871547
2017-03-06,19.671,1760717955.0918417,19157704.333576992
2017-03-07,18.827,1685811625.6439984,22162502.616289888
2017-03-08,16.75,1500309874.2410994,25853719.80005299
2017-03-09,17.632,1579882452.1833007,19983777.62089817
2017-03-10,19.264,1726669640.058529,57671666.8607414
2017-03-11,21.396,1918511338.945731,49677899.622201264
2017-03-12,23.099,2071872695.7437222,49928738.77542156
2017-03-13,28.446,2552384188.382959,171741714.0352735
2017-03-14,28.537,2561402786.7498617,70373909.66103722
2017-03-15,34.197,3070584067.9730344,116848018.75719893
2017-03-16,39.862,3580085215.1633782,278693085.2513411
2017-03-17,44.067,3959577512.5822687,334923528.91465944
2017-03-18,32.268,2900403757.617106,151727339.68589038
2017-03-19,44.089,3964282980.887029,151889492.84525648
2017-03-20,41.864,3765537571.6064487,100344408.21407366
2017-03-21,42.478,3822148614.067184,59182511.95934919
2017-03-22,41.263,3714048002.0475125,66568697.13198635
2017-03-23,43.275,3896515676.7178783,64280704.82629739
2017-03-24,50.895,4584161758.556292,186199954.72870487
2017-03-25,50.679,4566322356.351229,161617494.53457117
2017-03-26,50.049,4511139438.293101,85306682.68239024
2017-03-27,49.017,4419631301.180356,72421320.02870055
2017-03-28,50.26,4533191634.755726,63445924.96171639
2017-03-29,52.844,4767901725.458708,94092094.51316193
2017-03-30,52.313,4721666246.305043,51703487.39219208
2017-03-31,49.965,4511239008.808598,93559373.29078574
2017-04-01,50.426,4554446900.250353,57319943.03719086
2017-04-02,48.378,0,86493796.3560341
2017-04-03,43.579,3938736158.3307056,107658222.89744815
2017-04-04,41.798,3779040762.106836,94009509.91013359
2017-04-05,45.59,4123329711.6029277,77394936.33704934
2017-04-06,42.979,3888436554.318116,83596063.24955817
2017-04-07,42.401,3837553639.6237936,45710556.43334019
2017-04-08,44.501,4028965746.7053437,47830509.431582466
2017-04-09,44.191,4001279550.297905,23843828.235415436
2017-04-10,43.905,3977660680.7776713,30011146.706036303
2017-04-11,43.859,3974803439.6935434,24362779.834156487
2017-04-12,46.198,4188162262.675274,64060330.38766039
2017-04-13,49.75,4511719460.307157,105834573.1245954
2017-04-14,47.562,4314764267.296191,57312861.70789763
2017-04-15,49.123,4457826105.639198,44031479.42837937
2017-04-16,48.709,4421737497.550737,18940687.571405288
2017-04-17,48.346,4390331578.008309,29334200.22162203
2017-04-18,50.759,4610962772.624808,46490458.14501291
2017-04-19,48.159,4376229928.945044,49801919.05302366
2017-04-20,50.065,4550946376.025764,51865276.227512024
2017-04-21,48.802,4437559543.365543,29790338.033409435
2017-04-22,49.08,4464325598.471732,25473890.075759377
2017-04-23,50.609,4604950657.5048485,29345869.98540767
2017-04-24,51.097,4650945908.7491455,41775081.579924054
2017-04-25,50.974,4641256266.642054,29265025.365697548
2017-04-26,54.878,4998350382.018841,90529456.77094631
2017-04-27,63.957,5827188142.875711,186806133.133835
2017-04-28,73.011,6654236244.652257,270510184.7218242
2017-04-29,70.452,6423030318.594092,126594019.26335718
2017-04-30,79.803,7277893964.101945,173218958.1717786
2017-05-01,76.846,7010408300.280772,290126273.0476898
2017-05-02,77.346,7058413636.898035,138794895.4622068
2017-05-03,80.929,7387794149.972096,115183975.0640192
2017-05-04,94.112,8594013017.409878,269928948.78367954
2017-05-05,91.16,8327157234.5526085,233798440.24945286
2017-05-06,96.428,8811175463.021584,95042529.8296724
2017-05-07,89.74,8202729258.547628,109489063.89598095
2017-05-08,87.948,8041549109.429107,166178760.5428186
2017-05-09,87.502,8003377431.08859,258922158.28469768
2017-05-10,88.411,8089058133.497479,109313275.86282022
2017-05-11,88.457,8095903577.443339,94641972.77458185
2017-05-12,88.181,8073353519.484268,90420897.82119603
2017-05-13,89.139,8163626646.569916,59897616.43618652
2017-05-14,90.055,8250106526.458163,48280690.88076472
2017-05-15,90.504,8293823327.380839,118176219.01917155
2017-05-16,87.091,7983587476.027811,96955301.31501137
2017-05-17,88.213,8088870648.097549,116563051.53420986
2017-05-18,96.626,8862576243.544483,148398962.68830538
2017-05-19,122.163,11208881844.541496,380753404.2666354
2017-05-20,123.028,11291783022.019232,211606740.98925158
2017-05-21,148.657,13648265757.584177,362117265.2049605
2017-05-22,153.99,14142415430.127079,733476989.0001667
2017-05-23,171.08,15715507206.448889,314107904.8358022
2017-05-24,190.426,17498667475.10237,465231566.895268
2017-05-25,176.818,16254143683.05323,455310601.9269435
2017-05-26,162.944,14983523257.18021,320845434.46142286
2017-05-27,159.055,14630471573.094501,524489553.9146857
2017-05-28,172.341,15857470558.37399,275566686.9159719
2017-05-29,196.079,18047458437.093563,317142762.9142854
2017-05-30,230.798,21249999565.212254,820279582.1697654
2017-05-31,231.372,21309492258.258083,649753307.2629591
2017-06-01,221.828,20436692118.01529,438784642.5121543
2017-06-02,224.317,20671991234.40535,226780300.74337018
2017-06-03,225.398,20777803231.835773,199543169.93195236
2017-06-04,247.428,22815254964.736126,405540899.41456276
2017-06-05,248.93,22960811912.55524,233840017.29033926
2017-06-06,266.14,24555497266.27736,421823672.7720283
2017-06-07,256.219,23647279711.566154,231988781.8625898
2017-06-08,260.342,24034963007.9528,181079369.60149828
2017-06-09,280.334,25888383498.268276,268066729.96297646
2017-06-10,337.792,31204109902.87976,801852630.5281926
2017-06-11,341.08,31517336371.290997,636143278.2379793
2017-06-12,398.431,36827986612.086975,1421483466.375218
2017-06-13,389.945,36054646089.31767,735420495.2051558
2017-06-14,347.781,32166013290.582638,564686366.697392
2017-06-15,346.369,32045187612.760445,1019438927.4375795
2017-06-16,358.285,33157744080.501328,404203523.11443627
2017-06-17,372.357,34470617407.87629,299739757.59496593
2017-06-18,359.439,33285012838.7317,315402069.35223436
2017-06-19,362.044,33536649090.290455,255793325.43759757
2017-06-20,358.053,33172832683.333572,517663237.25955987
2017-06-21,327.891,30390293651.200687,719062539.4411728
2017-06-22,326.96,30312664724.45932,373363641.5631702
2017-06-23,331.914,30780636114.235588,217363813.30567747
2017-06-24,310.055,28761584162.47397,216259454.09568173
2017-06-25,288.047,26727797729.147892,492617160.2802557
2017-06-26,258.919,24031469340.43858,892409899.091193
2017-06-27,280.813,26071528057.27424,739337521.914465
2017-06-28,317.294,29466974350.047752,735209015.2786213
2017-06-29,300.182,27885580759.15084,467820573.9428333
2017-06-30,284.691,26454457715.02758,359285362.4912947
2017-07-01,262.478,24397386527.037548,364629591.9530462
2017-07-02,286.134,26603794019.452686,352969409.70496273
2017-07-03,278.597,25910676121.598396,244798911.4174002
2017-07-04,269.737,25093983117.385654,239212708.08591032
2017-07-05,265.937,24747605746.348026,269182917.884202
2017-07-06,267.47,24892807780.231613,182999371.28307688
2017-07-07,241.477,22473685750.315968,257098223.16767168
2017-07-08,246.215,22932342735.97489,237052454.07736254
2017-07-09,238.754,22243889410.906918,126590931.37364098
2017-07-10,210.528,19619308390.378407,411832452.472758
2017-07-11,194.335,18114890100.247456,628400853.3093524
2017-07-12,222.139,20711938391.132465,480090644.3759754
2017-07-13,206.413,19250616800.120193,311100836.347462
2017-07-14,197.969,18467839703.61626,282809496.9510771
2017-07-15,171.777,16028622412.657797,245487302.92215428
2017-07-16,156.469,14603949935.719194,594995539.910624
2017-07-17,188.353,17584242919.82978,527360935.2359769
2017-07-18,228.503,21338075701.63201,979531260.0237657
2017-07-19,199.591,18643050491.147614,769335320.255077
2017-07-20,223.461,20878190202.346775,731711069.5424181
2017-07-21,217.086,20287767362.233944,390393974.2217934
2017-07-22,231.144,21607085358.114548,229970082.7943966
2017-07-23,226.719,21198900249.379704,204467773.72653127
2017-07-24,224.913,21035610498.530434,144284203.8135455
2017-07-25,206.811,19347591148.68737,358021108.5784135
2017-07-26,200.329,18746083965.650166,291270680.5567596
2017-07-27,203.189,19018740572.79166,155763232.69062254
2017-07-28,192.586,18030982561.483517,312701503.6657654
2017-07-29,205.511,19246182898.41244,420378363.7250074
2017-07-30,197.199,18472631835.069103,278403491.47329795
2017-07-31,203.287,19047827948.6107,256040954.6827099
2017-08-01,227.081,21282137210.92791,794803694.1987914
2017-08-02,219.058,20534872983.74952,310747315.777984
2017-08-03,224.868,21084238670.106236,229219665.889338
2017-08-04,221.675,20789568173.053577,203505640.27122915
2017-08-05,253.156,23747316372.895435,615120367.3016751
2017-08-06,263.222,24697194959.234104,640103600.4602818
2017-08-07,268.497,25197894463.869026,435385633.8349678
2017-08-08,295.147,27705377543.833405,678573131.3986272
2017-08-09,297.07,27892280499.832973,1197172634.0328116
2017-08-10,296.777,27871169339.54446,448574816.64381045
2017-08-11,306.826,28821677184.531666,411643039.51414186
2017-08-12,308.626,28997352513.86263,485474525.24875605
2017-08-13,297.16,27926704137.990173,689079789.7596157
2017-08-14,296.397,27861579961.952854,384478726.7916482
2017-08-15,288.451,27120920523.5159,526951176.2194243
2017-08-16,300.039,28217360455.396397,640592816.9629201
2017-08-17,300.57,28267299986.362434,641280744.7518665
2017-08-18,296.115,27861556924.972927,590470398.7743214
2017-08-19,296.622,27916001533.15132,553702157.2699106
2017-08-20,295.172,27786029857.799793,342822961.8711704
2017-08-21,322.201,30337762878.381535,1743909692.665895
2017-08-22,312.174,29400686225.9616,898344262.6106703
2017-08-23,316.789,29842462532.356785,466474643.49241275
2017-08-24,321.785,30320399298.400482,397752658.9354108
2017-08-25,329.025,31008765515.118908,451950699.05019414
2017-08-26,329.866,31031409011.107296,333839327.838868
2017-08-27,343.341,32370755160.220387,370052131.98739076
2017-08-28,344.201,32458167725.598194,519874393.4238931
2017-08-29,366.81,34597128016.55826,767166476.1357825
2017-08-30,378.906,35745271112.44432,852991842.1703743
2017-08-31,382.934,36132449087.43318,414360266.00919527
2017-09-01,386.343,36461379831.851746,505643412.793286
2017-09-02,346.399,32698140251.89353,958653961.776176
2017-09-03,349.929,33037915918.358833,671189521.5578377
2017-09-04,299.717,28302865423.90704,1278523027.0732577
2017-09-05,318.973,30127332537.80147,1099567125.3565156
2017-09-06,333.206,31478005326.47652,672471698.8217244
2017-09-07,329.416,31126200677.32708,431394249.7466129
2017-09-08,304.475,28775477244.445538,660392679.7301207
2017-09-09,299.694,28329354911.608036,315515992.3564483
2017-09-10,292.78,27681278352.42371,456818455.0948669
2017-09-11,296.475,28036287702.51409,363007787.84414524
2017-09-12,290.587,27485022514.19706,583871859.8283461
2017-09-13,277.334,26236732489.431683,721738885.8360373
2017-09-14,214.312,20278768201.760014,929861557.1062983
2017-09-15,246.922,23369190516.539547,1617179859.467345
2017-09-16,244.806,23173710726.76121,586258300.894896
2017-09-17,249.667,23638636295.481937,336444511.1569665
2017-09-18,287.961,27269907986.777264,935880977.9429078
2017-09-19,280.446,26563613422.607845,518505103.8522604
2017-09-20,279.418,26471592194.703312,322301352.00916153
2017-09-21,257.465,24396830727.284477,470196974.05520844
2017-09-22,263.47,24969981050.950962,343728639.336796
2017-09-23,283.222,26846246384.287216,365565238.54476005
2017-09-24,280.681,26609714675.1668,473679365.7914858
2017-09-25,288.086,27316005855.910435,367147869.49683565
2017-09-26,283.929,26926232192.184574,240690671.2951268
2017-09-27,302.152,28658972908.46477,394839374.31574607
2017-09-28,294.314,27919976584.315685,344032408.65444744
2017-09-29,288.115,27336170625.13594,401420308.2527799
2017-09-30,297.269,28209139740.688995,234494285.9120729
2017-10-01,299.675,28442001971.008823,208656622.10220405
2017-10-02,295.84,28082506249.729813,228753338.77109602
2017-10-03,292.211,27742435562.94357,213674545.194013
2017-10-04,293.036,27825239443.20582,167895948.31847614
2017-10-05,293.719,27894664349.155266,166289551.89366713
2017-10-06,307.709,29227935374.982,223872523.77550793
2017-10-07,309.598,29412044193.592102,259031771.53758535
2017-10-08,307.058,29175396936.827038,195574551.40328008
2017-10-09,295.901,28119791744.856277,422803467.0821769
2017-10-10,299.917,28506074217.358105,262661724.03535348
2017-10-11,303.247,28827311270.280365,179994094.52122995
2017-10-12,302.02,28715264952.728848,389123581.441959
2017-10-13,337.953,32136884949.300323,1062936136.5475445
2017-10-14,335.338,31893398413.31946,384671082.3691576
2017-10-15,335.391,31903683068.492874,513925811.79312485
2017-10-16,331.967,31583306698.85391,536987705.5520873
2017-10-17,317.898,30251186909.138367,368660409.98234016
2017-10-18,314.457,29930081747.853603,459286354.2531358
2017-10-19,308.475,29366946306.63264,251750069.63289016
2017-10-20,302.356,28790749976.831596,270984512.97597694
2017-10-21,300.694,28638437008.879925,291385148.2978586
2017-10-22,295.488,28148745034.196087,227830530.53531405
2017-10-23,289.414,27575920805.165585,357572834.9115806
2017-10-24,298.756,28472255904.29292,522634263.28484994
2017-10-25,298.484,28452391049.617855,224745395.63136017
2017-10-26,295.708,28192911056.673782,175211825.16558704
2017-10-27,297.929,28411617292.93479,165062612.7639997
2017-10-28,296.465,28278036785.292797,178675171.42583302
2017-10-29,303.741,28978234226.357674,400151389.4858402
2017-10-30,306.249,29223725935.84833,245646777.54787138
2017-10-31,303.542,28971625622.98315,275058601.9442181
2017-11-01,292.331,27907457658.55725,343876003.8559511
2017-11-02,287.07,27411044537.063046,727168619.8327091
2017-11-03,305.843,29209850779.092915,493531953.8114265
2017-11-04,299.955,28653533860.136066,317726072.07408786
2017-11-05,297.517,28426818646.719738,250477635.77464697
2017-11-06,301.371,28801102723.032696,472946830.30819535
2017-11-07,295.235,28220768686.35795,415882643.8192555
2017-11-08,308.934,29536454012.04308,755752328.1239891
2017-11-09,322.33,30823742534.2921,691815366.2495632
2017-11-10,301.355,28824163917.314198,650505791.3247348
2017-11-11,316.258,30256030132.159668,618676053.5502169
2017-11-12,314.166,30062176933.46014,1172943695.0944433
2017-11-13,315.344,30181430682.324654,783366133.855764
2017-11-14,338.938,32446360785.0723,507718197.434228
2017-11-15,334.287,32007998528.5458,518053273.608587
2017-11-16,330.021,31606240405.8994,540577805.468288
2017-11-17,333.351,31931961399.8328,408873409.223705
2017-11-18,348.747,33413835153.7437,437969175.189351
2017-11-19,353.436,33870265876.0073,892315491.355752
2017-11-20,365.787,35061352161.7675,511630930.906117
2017-11-21,361.056,34615252499.3341,667087478.419292
2017-11-22,379.409,36382569909.3727,502690893.802197
2017-11-23,412.558,39569679447.7058,1357607759.02526
2017-11-24,475.002,45568623853.9817,1710984791.93773
2017-11-25,467.446,44853255083.9293,1062451148.98556
2017-11-26,468.998,45011721609.851,848847109.547722
2017-11-27,484.363,46496118377.9175,982703877.999528
2017-11-28,474.183,45528555887.0189,640921145.689493
2017-11-29,428.345,41136242461.6215,1864835257.85043
2017-11-30,454.161,43624717838.8218,1302713009.05289
2017-12-01,469.863,45142640782.4465,731926955.703011
2017-12-02,469.857,45151510929.4977,571377802.810273
2017-12-03,461.88,44394413397.1167,513723192.525671
2017-12-04,472.253,45400977761.2147,559902818.597381
2017-12-05,467.017,44907252844.2554,590010796.38345
2017-12-06,448.328,43118585011.2992,5911434.14179457
2017-12-07,451.826,43465282557.5874,968306459.942749
2017-12-08,467.882,45019411221.6764,1578944197.85945
2017-12-09,482.036,46391200044.4373,1109058208.5207
2017-12-10,446.691,42998769813.0645,900203443.334746
2017-12-11,509.001,49007073662.9809,1035160071.24411
2017-12-12,661.841,63736319679.7109,3691983511.74634
2017-12-13,709.883,68377310760.8715,2717113879.86409
2017-12-14,704.622,67885165267.6573,2551109082.71176
2017-12-15,693.097,66789398252.0671,1942292719.83027
2017-12-16,702.245,67685238860.8431,1323743950.88971
2017-12-17,728.7,70249967413.1925,1297439773.48386
2017-12-18,798.115,76958112624.052,2104028876.27651
2017-12-19,829.989,80048859677.1559,2383800980.37899
2017-12-20,813.404,78466047306.039,2174389927.16457
2017-12-21,812.885,78432622738.5783,1886649146.02117
2017-12-22,669.276,64585322053.99,2635463381.90133
2017-12-23,715.719,69087031853.6697,1292257943.85486
2017-12-24,686.208,66252429575.9089,1224218821.95787
2017-12-25,733.903,70871970751.0918,1242520658.38317
2017-12-26,774.11,74770905370.1416,1046697072.25852
2017-12-27,764.967,73903417373.3621,910830156.598811
2017-12-28,736.84,71200955427.2237,1012380621.45529
2017-12-29,755.344,73004412362.8661,1172554374.08768
2017-12-30,736.909,71238101432.8975,1306193221.81905
2017-12-31,774.696,74906560027.8485,1127368142.17048
2018-01-01,776.08,75056629369.4547,1101627635.65143
2018-01-02,876.89,84822222588.5437,2720973272.07018
2018-01-03,963.056,93178531120.43204,2308657205.9772067
2018-01-04,978.416,94681149308.52457,2756635496.077742
2018-01-05,1004.895,97269228886.25314,2894788528.9368753
2018-01-06,1052.023,101852997666.87328,1824841952.503006
2018-01-07,1137.655,110167827718.61086,2286423001.2638764
2018-01-08,1184.924,114769005376.76157,4813539670.332469
2018-01-09,1361.44,131894965357.881,4248463429.84743
2018-01-10,1345.588,130387621608.28636,5901388488.269492
2018-01-11,1181.651,114526940296.8931,3701485302.9898286
2018-01-12,1315.619,127538307119.98058,2569674473.5809693
2018-01-13,1448.18,140419500475.92773,3149029707.9682436
2018-01-14,1410.0,136747164703.8492,2771837301.4899707
2018-01-15,1329.671,128980953671.9811,2438212396.6501827
2018-01-16,1068.6,103677753320.31013,5197858118.489889
2018-01-17,1022.365,99216267384.45854,5505023202.5208645
2018-01-18,1036.072,100567876886.70789,3220457431.1306267
2018-01-19,1046.899,101640355096.62448,2067139497.7426836
2018-01-20,1172.917,113899479853.58607,1927757662.931302
2018-01-21,1053.633,102337202453.45827,1834167990.4392762
2018-01-22,1000.387,97186332455.0951,2128266201.553245
2018-01-23,991.665,96359326865.87158,2162095341.3385787
2018-01-24,1056.879,102717867498.02875,1871168506.347743
2018-01-25,1059.315,102976145173.28937,2098100041.2531192
2018-01-26,1048.799,101975238868.2182,2126139932.407397
2018-01-27,1095.783,106559849459.01985,1592501816.2673755
2018-01-28,1237.324,120356395893.4201,3105991887.223209
2018-01-29,1169.634,113796120454.081,2005499364.9335327
2018-01-30,1161.909,113043826616.74722,2006770995.7220535
2018-01-31,1058.096,102965815556.0668,2570454739.6687236
2018-02-01,1106.138,107663538775.87933,2148302756.922482
2018-02-02,1021.269,99423764457.44884,3414246407.713859
2018-02-03,914.639,89061856063.48083,4640850229.358906
2018-02-04,941.803,91725607014.4353,1878004123.5207362
2018-02-05,834.889,81329819333.7154,1882681773.9790668
2018-02-06,684.313,66675677460.41152,2941430688.7490797
2018-02-07,785.739,76574516020.88303,5021975963.611412
2018-02-08,751.888,73290929917.86972,2635662719.4442654
2018-02-09,807.823,78759712266.80615,2256661883.3019075
2018-02-10,871.327,84968804616.78447,1609823406.4155498
2018-02-11,854.35,83330877020.24867,1811750053.1438994
2018-02-12,817.291,79732678121.41658,1606757570.924482
2018-02-13,862.749,84185155652.77072,1342080234.6450908
2018-02-14,833.779,81375375877.96892,1215799275.6549883
2018-02-15,915.077,89328231140.60481,1659598861.037234
2018-02-16,928.294,90637629785.66489,1674187629.7427762
2018-02-17,934.677,91279135809.19406,1274489447.9994729
2018-02-18,964.277,94190008583.4062,1331103327.3327596
2018-02-19,915.092,89404389580.2483,1443742228.731157
2018-02-20,928.29,90713108252.71552,1113969168.9102838
2018-02-21,902.969,88256609941.35635,1376504167.75521
2018-02-22,809.13,79118626282.25874,1249190216.7073753
2018-02-23,812.447,79442544254.30933,1255677307.494043
2018-02-24,864.67,84567348658.27484,1553348119.733452
2018-02-25,828.723,81068136131.60957,1133793473.7387242
2018-02-26,842.628,82445384433.1456,971919367.4852569
2018-02-27,863.65,84519903484.51317,1273600054.5671887
2018-02-28,869.263,85086932065.08655,1185779363.0730155
2018-03-01,846.365,82862945950.985,1088578648.6068828
2018-03-02,855.679,83792455743.35178,1046744161.7080027
2018-03-03,850.443,83297136123.66147,1065182064.2918291
2018-03-04,844.255,82708301723.55193,968839520.3151623
2018-03-05,843.757,82676499793.85762,921438207.058072
2018-03-06,840.151,82340571913.28821,996644678.1014967
2018-03-07,808.449,79250313700.00667,1163651036.9598706
2018-03-08,752.593,73790376421.96692,1517892302.80913
2018-03-09,699.19,68568491974.3163,1253573581.5186775
2018-03-10,710.892,69730146644.19576,1559125766.2324708
2018-03-11,684.934,67198010840.67886,1019304765.7600274
2018-03-12,713.195,69985307146.27713,1044019470.3085319
2018-03-13,695.314,68245214878.500916,1041451579.0783635
2018-03-14,684.642,67211282137.89535,914239003.1825721
2018-03-15,608.393,59738408621.9634,1222860953.9396286
2018-03-16,612.444,60148621435.96764,1314501765.2298925
2018-03-17,607.879,59712695037.709236,939394446.556439
2018-03-18,560.109,55031620530.236534,922526847.9439002
2018-03-19,538.691,52938616457.57076,2515158736.529607
2018-03-20,555.078,54560292401.575806,1668238269.8238573
2018-03-21,554.21,54486305509.98849,1363997499.3256834
2018-03-22,561.147,55179662649.949524,1242490235.347
2018-03-23,537.706,52885690223.31916,1029637021.1311402
2018-03-24,538.109,52936241666.49759,1024506177.6381531
2018-03-25,519.486,51114768972.69823,722258331.0537022
2018-03-26,519.378,51114766847.01147,654302263.778145
2018-03-27,487.54,47991343456.18946,1130010306.3489618
2018-03-28,449.052,44211929435.11478,1205007525.3029315
2018-03-29,443.949,43718505250.02615,899161524.3411528
2018-03-30,385.327,37953505528.35885,1501135895.8124254
2018-03-31,395.326,38946452754.23128,1552652584.610018
2018-04-01,395.796,39000868214.27854,970454263.2346877
2018-04-02,379.124,37365640069.82155,928418706.5875922
2018-04-03,384.826,37935548084.04267,725811930.9112238
2018-04-04,415.716,40989129292.88682,938277656.037438
2018-04-05,380.282,37503095784.24193,888566484.4804863
2018-04-06,384.464,37923466118.640205,767721856.0504649
2018-04-07,369.914,36495759521.398056,590720199.8519591
2018-04-08,383.446,37838661360.00252,549082514.9320759
2018-04-09,396.982,39182417250.92415,565597670.5997823
2018-04-10,398.773,39367328706.210175,1095742137.015535
2018-04-11,412.689,40749602575.92843,687260482.4501439
2018-04-12,427.385,42209337332.354004,816313720.2347212
2018-04-13,488.605,48265439663.55072,1871680188.8730233
2018-04-14,488.992,48313044128.328636,1771917382.798235
2018-04-15,495.113,48928578121.79471,960941082.4787031
2018-04-16,525.527,51944970387.794846,1113471501.5870776
2018-04-17,507.11,50134949937.02363,952394918.7009709
2018-04-18,498.467,49290625426.76034,834810907.6434356
2018-04-19,517.374,51170694522.39032,827471474.463687
2018-04-20,566.392,56030501148.69197,1223410365.7024539
2018-04-21,590.272,58403874540.99289,1477100076.3424082
2018-04-22,600.26,59405441433.091866,1412079787.2669172
2018-04-23,617.202,61094825885.43238,1226887273.8293471
2018-04-24,636.367,63004894796.41469,1175262573.641298
2018-04-25,705.028,69817174451.75433,2013232706.0861015
2018-04-26,613.727,60788471582.80268,2772144667.1931686
2018-04-27,657.058,65093958669.996185,1616604527.0569918
2018-04-28,641.994,63614677083.81106,1327872538.0128767
2018-04-29,672.597,66660769651.39336,1170961463.496074
2018-04-30,680.12,67420561666.31582,1180427164.5645165
2018-05-01,662.733,65710538602.21053,1271088003.6155422
2018-05-02,665.226,65971279396.12401,1342793449.0474029
2018-05-03,676.553,67108704081.6629,1153897333.4141612
2018-05-04,781.426,77526578541.87308,1005515083.8603067
2018-05-05,777.908,77194381804.21214,1967182623.5957444
2018-05-06,807.067,80104681672.56717,1617671981.240539
2018-05-07,785.893,78019321356.67586,1742487117.419987
2018-05-08,748.813,74353698902.32837,2808727749.1170845
2018-05-09,744.325,73923190963.45912,1562833107.5547128
2018-05-10,743.64,73870430059.20319,1517875906.0296729
2018-05-11,717.413,71279821648.68193,1329169267.9922028
2018-05-12,675.292,67108755487.4065,1867453050.653334
2018-05-13,683.17,67905759626.548164,1574237121.080983
2018-05-14,726.872,72264507767.86824,1358354339.8603525
2018-05-15,727.803,72371889345.97685,1747256249.2920547
2018-05-16,703.156,69935482264.3191,1318045201.5495617
2018-05-17,702.453,69879914021.89139,1283393781.5952938
2018-05-18,665.628,66230317444.47082,1148132528.5857544
2018-05-19,686.213,68292780311.34642,1140013811.1318896
2018-05-20,685.847,68270520548.85238,955540974.5773942
2018-05-21,703.815,70073661062.42535,964430375.9997903
2018-05-22,688.913,68604235449.74915,914750523.9094018
2018-05-23,641.1,63856048464.81863,1134342772.6066892
